"1",7.45815775317815,32,2023-03-28 22:38:10,2023-03-29 08:55:47
"2",6.30362924763122,32,2023-03-28 22:38:10,2023-03-29 08:55:47
"1",11.3377303680991,125,2023-03-28 18:09:22,2023-03-29 08:59:26
"2",10.9903113422843,125,2023-03-28 18:09:22,2023-03-29 08:59:26
"1",8.04768712317741,56,2023-03-28 11:18:08,2023-03-29 09:15:26
"2",6.29155092044679,56,2023-03-28 11:18:08,2023-03-29 09:15:26
"1",11.2940022433159,119,2023-03-28 11:18:08,2023-03-29 09:59:51
"2",10.5894782572926,119,2023-03-28 11:18:08,2023-03-29 09:59:51
"1",8.43214862465787,59,2023-03-28 11:25:05,2023-03-29 10:39:36
"2",6.29962252148825,59,2023-03-28 11:25:05,2023-03-29 10:39:36
"1",8.8095612846737,62,2023-03-28 11:02:44,2023-03-29 11:08:42
"2",6.29563364431875,62,2023-03-28 11:02:44,2023-03-29 11:08:42
"1",10.9440594757379,116,2023-03-28 11:02:12,2023-03-29 11:54:04
"2",10.424846242591,116,2023-03-28 11:02:12,2023-03-29 11:54:04
"1",7.92424972990403,35,2023-03-29 00:43:34,2023-03-29 11:59:34
"2",6.29470629395046,35,2023-03-29 00:43:34,2023-03-29 11:59:34
"1",7.50928460529624,27,2023-03-29 03:46:19,2023-03-29 12:21:08
"2",6.29627750161592,27,2023-03-29 03:46:19,2023-03-29 12:21:08
"1",8.980949820673,65,2023-03-28 11:24:57,2023-03-29 12:47:28
"2",6.29442953878122,65,2023-03-28 11:24:57,2023-03-29 12:47:28
"1",8.19208608581695,37,2023-03-29 01:09:03,2023-03-29 13:41:10
"2",6.29557008794699,37,2023-03-29 01:09:03,2023-03-29 13:41:10
"1",8.51214169231223,68,2023-03-28 11:23:43,2023-03-29 14:07:24
"2",6.30502436674717,68,2023-03-28 11:23:43,2023-03-29 14:07:24
"1",11.0653867182935,113,2023-03-28 11:21:47,2023-03-29 14:11:03
"2",10.2255109154111,113,2023-03-28 11:21:47,2023-03-29 14:11:03
"1",7.6389007377201,30,2023-03-29 06:27:03,2023-03-29 15:05:08
"2",6.29453547801298,30,2023-03-29 06:27:03,2023-03-29 15:05:08
"1",8.64164910662485,71,2023-03-28 11:21:47,2023-03-29 15:11:12
"2",6.29519150401986,71,2023-03-28 11:21:47,2023-03-29 15:11:12
"1",7.87562565805041,40,2023-03-29 02:06:00,2023-03-29 15:28:30
"2",6.29559601483078,40,2023-03-29 02:06:00,2023-03-29 15:28:30
"1",10.7630984547035,110,2023-03-28 11:25:16,2023-03-29 15:37:42
"2",9.86000549261074,110,2023-03-28 11:25:16,2023-03-29 15:37:42
"1",7.46768172176492,33,2023-03-29 08:57:29,2023-03-29 16:53:17
"2",6.29494637001603,33,2023-03-29 08:57:29,2023-03-29 16:53:17
"1",8.96856140451913,73,2023-03-28 11:14:29,2023-03-29 16:58:24
"2",6.29244651749775,73,2023-03-28 11:14:29,2023-03-29 16:58:24
"1",9.41523588596277,76,2023-03-28 11:20:45,2023-03-29 17:07:20
"2",6.29804952545045,76,2023-03-28 11:20:45,2023-03-29 17:07:20
"1",10.6677030459994,108,2023-03-28 11:17:56,2023-03-29 17:14:20
"2",9.74917425869996,108,2023-03-28 11:17:56,2023-03-29 17:14:20
"1",10.5773544347432,109,2023-03-29 17:15:35,2023-03-29 17:18:52
"2",10.8803948457577,109,2023-03-29 17:15:35,2023-03-29 17:18:52
"1",8.18806555743796,43,2023-03-29 03:24:52,2023-03-29 17:53:01
"2",6.30228725661208,43,2023-03-29 03:24:52,2023-03-29 17:53:01
"1",8.95331009016831,79,2023-03-28 11:04:58,2023-03-29 18:36:37
"2",6.29533000647106,79,2023-03-28 11:04:58,2023-03-29 18:36:37
"1",10.2962143831466,105,2023-03-28 11:02:35,2023-03-29 18:51:19
"2",9.74697549992416,105,2023-03-28 11:02:35,2023-03-29 18:51:19
"1",8.19354839141643,46,2023-03-29 04:44:50,2023-03-29 18:54:09
"2",6.30575116738103,46,2023-03-29 04:44:50,2023-03-29 18:54:09
"1",10.3858751838165,106,2023-03-29 18:52:54,2023-03-29 18:55:58
"2",10.6222129505245,106,2023-03-29 18:52:54,2023-03-29 18:55:58
"1",10.2544428358036,102,2023-03-28 11:24:43,2023-03-29 20:04:12
"2",9.56002602977241,102,2023-03-28 11:24:43,2023-03-29 20:04:12
"1",11.5334711877633,126,2023-03-29 09:00:49,2023-03-29 20:43:47
"2",11.0798049267367,126,2023-03-29 09:00:49,2023-03-29 20:43:47
"1",8.44278346696917,49,2023-03-29 06:29:40,2023-03-29 21:26:56
"2",6.29333624967435,49,2023-03-29 06:29:40,2023-03-29 21:26:56
"1",9.9600911724075,99,2023-03-28 11:03:04,2023-03-29 22:02:06
"2",9.39187001631456,99,2023-03-28 11:03:04,2023-03-29 22:02:06
"1",8.19092432267536,54,2023-03-29 08:45:05,2023-03-29 23:15:14
"2",6.29873726243702,54,2023-03-29 08:45:05,2023-03-29 23:15:14
"1",7.72877025707273,52,2023-03-29 07:16:36,2023-03-29 23:32:44
"2",6.28957834787724,52,2023-03-29 07:16:36,2023-03-29 23:32:44
"1",10.292238291871,96,2023-03-28 11:03:04,2023-03-29 23:42:37
"2",9.21525826973423,96,2023-03-28 11:03:04,2023-03-29 23:42:37
"1",8.0348265854023,38,2023-03-29 13:43:40,2023-03-29 23:49:06
"2",6.30252467231093,38,2023-03-29 13:43:40,2023-03-29 23:49:06
"1",9.76986579974558,93,2023-03-28 11:03:37,2023-03-30 00:37:18
"2",8.92669827727101,93,2023-03-28 11:03:37,2023-03-30 00:37:18
"1",10.3575210526869,94,2023-03-30 00:41:27,2023-03-30 00:44:00
"2",10.2168458993515,94,2023-03-30 00:41:27,2023-03-30 00:44:00
"1",8.57110279800769,57,2023-03-29 09:17:34,2023-03-30 00:46:52
"2",6.29532513943619,57,2023-03-29 09:17:34,2023-03-30 00:46:52
"1",9.95009844591333,90,2023-03-28 11:03:04,2023-03-30 00:59:01
"2",8.83510322942432,90,2023-03-28 11:03:04,2023-03-30 00:59:01
"1",11.2721998411637,120,2023-03-29 10:00:50,2023-03-30 01:06:18
"2",10.656251549148,120,2023-03-29 10:00:50,2023-03-30 01:06:18
"1",8.59409289034113,60,2023-03-29 10:41:13,2023-03-30 01:31:54
"2",6.29381070048471,60,2023-03-29 10:41:13,2023-03-30 01:31:54
"1",7.67025555674714,41,2023-03-29 15:29:27,2023-03-30 02:43:38
"2",6.28957834787724,41,2023-03-29 15:29:27,2023-03-30 02:43:38
"1",10.9056937313954,117,2023-03-29 11:55:46,2023-03-30 03:26:39
"2",10.4765810768258,117,2023-03-29 11:55:46,2023-03-30 03:26:39
"1",8.49814389618328,63,2023-03-29 11:10:21,2023-03-30 04:14:51
"2",6.34038582446793,63,2023-03-29 11:10:21,2023-03-30 04:14:51
"1",10.1752352853978,88,2023-03-28 11:20:41,2023-03-30 04:27:19
"2",8.76004057584097,88,2023-03-28 11:20:41,2023-03-30 04:27:19
"1",9.26782123684258,85,2023-03-28 11:03:25,2023-03-30 04:47:41
"2",8.59083318799449,85,2023-03-28 11:03:25,2023-03-30 04:47:41
"1",9.53861974063103,82,2023-03-28 11:21:49,2023-03-30 05:09:34
"2",8.42444529286336,82,2023-03-28 11:21:49,2023-03-30 05:09:34
"1",7.99109789439291,44,2023-03-29 17:54:22,2023-03-30 05:39:01
"2",6.29071398585965,44,2023-03-29 17:54:22,2023-03-30 05:39:01
"1",8.1955079504186,47,2023-03-29 18:55:40,2023-03-30 06:34:10
"2",6.29268657719499,47,2023-03-29 18:55:40,2023-03-30 06:34:10
"1",11.074273536574,114,2023-03-29 14:12:09,2023-03-30 06:47:18
"2",10.2838234111789,114,2023-03-29 14:12:09,2023-03-30 06:47:18
"1",8.94105602470033,66,2023-03-29 12:50:20,2023-03-30 07:47:06
"2",6.2915721063974,66,2023-03-29 12:50:20,2023-03-30 07:47:06
"1",7.73375019218455,50,2023-03-29 21:27:56,2023-03-30 07:51:18
"2",6.29293629072287,50,2023-03-29 21:27:56,2023-03-30 07:51:18
"1",9.13452048770252,72,2023-03-29 15:12:16,2023-03-30 08:52:37
"2",6.30416577104076,72,2023-03-29 15:12:16,2023-03-30 08:52:37
"1",8.50475309869484,69,2023-03-29 14:08:17,2023-03-30 10:04:15
"2",6.29758976024608,69,2023-03-29 14:08:17,2023-03-30 10:04:15
"1",8.50732250815783,55,2023-03-29 23:19:22,2023-03-30 11:01:59
"2",6.29442953878122,55,2023-03-29 23:19:22,2023-03-30 11:01:59
"1",9.16947841920774,77,2023-03-29 17:07:48,2023-03-30 11:19:40
"2",6.31465176897311,77,2023-03-29 17:07:48,2023-03-30 11:19:40
"1",10.7802196575991,111,2023-03-29 15:38:21,2023-03-30 11:45:17
"2",10.089181919618,111,2023-03-29 15:38:21,2023-03-30 11:45:17
"1",9.3982857881229,74,2023-03-29 16:59:51,2023-03-30 12:04:15
"2",6.29293629072287,74,2023-03-29 16:59:51,2023-03-30 12:04:15
"1",11.589092268149,121,2023-03-30 01:12:35,2023-03-30 12:20:26
"2",10.7203064007637,121,2023-03-30 01:12:35,2023-03-30 12:20:26
"1",7.94589498467569,58,2023-03-30 00:50:44,2023-03-30 12:57:15
"2",6.29045275359093,58,2023-03-30 00:50:44,2023-03-30 12:57:15
"1",11.1772242344469,118,2023-03-30 03:28:35,2023-03-30 14:42:40
"2",10.3228960340678,118,2023-03-30 03:28:35,2023-03-30 14:42:40
"1",8.7800637305193,61,2023-03-30 01:33:18,2023-03-30 14:53:09
"2",6.29669416802528,61,2023-03-30 01:33:18,2023-03-30 14:53:09
"1",10.4378318772889,103,2023-03-29 20:06:05,2023-03-30 15:59:41
"2",9.62860914971527,103,2023-03-29 20:06:05,2023-03-30 15:59:41
"1",10.325629115371,100,2023-03-29 22:05:13,2023-03-30 17:21:29
"2",9.31291588923034,100,2023-03-29 22:05:13,2023-03-30 17:21:29
"1",8.65468989565694,64,2023-03-30 04:15:53,2023-03-30 17:22:21
"2",6.31114636857439,64,2023-03-30 04:15:53,2023-03-30 17:22:21
"1",10.971354650822,115,2023-03-30 06:49:13,2023-03-30 17:48:46
"2",10.3441877496247,115,2023-03-30 06:49:13,2023-03-30 17:48:46
"1",8.58250528264551,67,2023-03-30 07:48:39,2023-03-30 20:09:22
"2",6.29559601483078,67,2023-03-30 07:48:39,2023-03-30 20:09:22
"1",9.84470669847919,95,2023-03-30 00:46:45,2023-03-30 20:11:18
"2",9.19278649439789,95,2023-03-30 00:46:45,2023-03-30 20:11:18
"1",10.5520582593137,97,2023-03-29 23:46:59,2023-03-30 21:25:17
"2",9.22330989162071,97,2023-03-29 23:46:59,2023-03-30 21:25:17
"1",8.79716143068347,70,2023-03-30 10:04:24,2023-03-30 21:27:23
"2",6.28957834787724,70,2023-03-30 10:04:24,2023-03-30 21:27:23
"1",9.6054673312678,80,2023-03-29 18:38:43,2023-03-30 21:33:27
"2",8.28983198189792,80,2023-03-29 18:38:43,2023-03-30 21:33:27
"1",9.86159910992483,91,2023-03-30 01:05:32,2023-03-30 22:46:09
"2",8.92943840652207,91,2023-03-30 01:05:32,2023-03-30 22:46:09
"1",11.0989334456426,112,2023-03-30 11:47:14,2023-03-30 23:38:00
"2",10.1647103999319,112,2023-03-30 11:47:14,2023-03-30 23:38:00
"1",9.64048001682341,86,2023-03-30 04:48:01,2023-03-30 23:40:03
"2",8.616658108624,86,2023-03-30 04:48:01,2023-03-30 23:40:03
"1",9.67560875600611,89,2023-03-30 04:27:35,2023-03-30 23:46:42
"2",8.81503904803201,89,2023-03-30 04:27:35,2023-03-30 23:46:42
"1",8.77498674050681,75,2023-03-30 12:05:08,2023-03-31 00:23:08
"2",6.29183813403924,75,2023-03-30 12:05:08,2023-03-31 00:23:08
"1",9.24118630619112,78,2023-03-30 11:21:34,2023-03-31 00:50:06
"2",6.30452137614837,78,2023-03-30 11:21:34,2023-03-31 00:50:06
"1",9.85650037220047,83,2023-03-30 05:11:10,2023-03-31 02:37:35
"2",8.4824084390082,83,2023-03-30 05:11:10,2023-03-31 02:37:35
"1",10.6408758577321,104,2023-03-30 15:59:47,2023-03-31 05:28:03
"2",9.52593920445243,104,2023-03-30 15:59:47,2023-03-31 05:28:03
"1",10.5504572337867,101,2023-03-30 17:21:35,2023-03-31 07:00:58
"2",9.5016738583258,101,2023-03-30 17:21:35,2023-03-31 07:00:58
